,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau_True,sexo_M,posse_de_imovel_Y,posse_de_veiculo_Y
5558,0,Working,Secondary / secondary special,Married,House / apartment,35.75890410958904,4.76986301369863,1,0,0,0,2.0,0,0,1,1
5559,1,Commercial associate,Incomplete higher,Married,House / apartment,33.47123287671233,6.435616438356164,1,1,0,0,3.0,0,0,0,0
5560,0,State servant,Secondary / secondary special,Married,House / apartment,44.18356164383562,23.27945205479452,1,0,1,0,2.0,0,0,1,0
5561,0,Working,Secondary / secondary special,Civil marriage,House / apartment,24.208219178082192,3.265753424657534,1,0,1,0,2.0,0,0,1,0
5562,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,45.49589041095891,9.605479452054794,1,0,0,0,2.0,0,1,1,0
5563,1,Working,Higher education,Married,House / apartment,31.572602739726022,5.183561643835616,1,1,1,0,3.0,0,0,0,0
5564,2,State servant,Secondary / secondary special,Married,House / apartment,34.58082191780822,4.931506849315069,1,0,0,0,4.0,0,0,1,1
5565,0,Commercial associate,Higher education,Single / not married,House / apartment,43.2054794520548,14.271232876712329,1,0,0,0,1.0,0,0,0,0
5566,0,Commercial associate,Higher education,Single / not married,With parents,30.19178082191781,1.4328767123287671,1,0,0,0,1.0,0,0,1,0
5567,1,Commercial associate,Secondary / secondary special,Married,House / apartment,40.05205479452055,2.515068493150685,1,0,0,0,3.0,0,0,0,0
5568,2,State servant,Higher education,Single / not married,House / apartment,28.56164383561644,7.52054794520548,1,0,0,0,3.0,0,0,1,0
5569,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.50684931506849,-1000.6657534246576,1,0,0,1,1.0,0,0,1,0
5570,0,Working,Secondary / secondary special,Single / not married,House / apartment,44.10410958904109,5.117808219178082,1,1,1,0,1.0,0,0,1,0
5571,0,Working,Secondary / secondary special,Separated,House / apartment,47.11232876712329,1.5342465753424657,1,1,0,0,1.0,0,0,1,0
5572,0,Pensioner,Lower secondary,Married,House / apartment,63.87945205479452,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5573,1,Working,Secondary / secondary special,Separated,House / apartment,41.64657534246575,9.70958904109589,1,0,0,0,2.0,0,1,1,1
5574,1,Working,Secondary / secondary special,Married,House / apartment,32.794520547945204,4.789041095890411,1,0,0,0,3.0,0,1,1,0
5575,0,Working,Secondary / secondary special,Married,House / apartment,41.15890410958904,1.2,1,0,0,0,2.0,0,0,1,1
5576,2,State servant,Higher education,Married,House / apartment,27.28219178082192,2.704109589041096,1,1,1,0,4.0,0,0,1,0
5577,2,Commercial associate,Secondary / secondary special,Married,House / apartment,47.62739726027397,3.117808219178082,1,0,0,0,4.0,0,0,1,0
5578,0,Commercial associate,Higher education,Married,House / apartment,31.75068493150685,0.2,1,0,1,1,2.0,0,0,1,1
5579,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,42.1945205479452,10.624657534246577,1,0,1,0,2.0,0,1,1,0
5580,0,Commercial associate,Secondary / secondary special,Married,House / apartment,48.00821917808219,11.375342465753423,1,1,0,0,2.0,0,1,1,0
5581,0,Working,Incomplete higher,Single / not married,House / apartment,50.94794520547945,19.96712328767123,1,0,0,0,1.0,0,0,1,0
5582,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,26.057534246575344,2.2,1,0,0,0,1.0,0,1,0,0
5583,0,Pensioner,Secondary / secondary special,Widow,House / apartment,63.49589041095891,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
5584,0,Commercial associate,Higher education,Married,House / apartment,48.64109589041096,3.0383561643835617,1,1,1,1,2.0,0,1,1,0
5585,1,Working,Secondary / secondary special,Single / not married,House / apartment,49.989041095890414,16.63013698630137,1,1,1,0,2.0,0,0,1,0
5586,2,Commercial associate,Higher education,Married,House / apartment,37.71506849315068,0.2,1,0,0,0,4.0,0,0,1,0
5587,1,Working,Higher education,Single / not married,With parents,35.5013698630137,4.041095890410959,1,1,0,1,2.0,0,1,1,0
5588,1,State servant,Higher education,Married,House / apartment,35.05205479452055,9.791780821917808,1,0,0,0,3.0,0,1,0,1
5589,0,Commercial associate,Higher education,Married,House / apartment,42.25479452054795,3.287671232876712,1,1,1,0,2.0,0,1,1,0
5590,0,Commercial associate,Higher education,Civil marriage,With parents,24.898630136986306,5.956164383561644,1,0,0,0,2.0,0,0,1,0
5591,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,31.334246575342465,1.0383561643835617,1,0,0,0,1.0,0,1,1,1
5592,1,Working,Lower secondary,Married,House / apartment,34.56164383561644,2.871232876712329,1,0,0,1,3.0,0,1,0,0
5593,1,Working,Secondary / secondary special,Married,House / apartment,44.602739726027394,10.12054794520548,1,0,0,1,3.0,0,0,1,0
5594,1,Working,Secondary / secondary special,Separated,House / apartment,38.18904109589041,0.3671232876712328,1,0,0,0,2.0,0,0,0,0
5595,1,Working,Secondary / secondary special,Separated,House / apartment,38.18904109589041,0.3671232876712328,1,0,0,0,2.0,1,0,0,0
5596,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.11232876712329,-1000.6657534246576,1,0,0,0,2.0,1,0,1,0
5597,0,Pensioner,Secondary / secondary special,Married,House / apartment,57.11232876712329,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5598,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,27.4986301369863,2.9534246575342467,1,0,0,0,1.0,0,1,1,0
5599,3,Working,Secondary / secondary special,Married,House / apartment,38.45205479452055,7.876712328767123,1,0,0,0,5.0,0,1,1,0
5600,0,Commercial associate,Secondary / secondary special,Married,House / apartment,57.18904109589041,7.457534246575342,1,0,0,0,2.0,0,1,0,1
5601,2,State servant,Secondary / secondary special,Married,Office apartment,35.553424657534244,10.876712328767123,1,0,0,0,4.0,0,1,1,1
5602,0,Working,Secondary / secondary special,Married,House / apartment,47.37260273972603,14.46027397260274,1,0,0,0,2.0,0,0,1,1
5603,0,Pensioner,Secondary / secondary special,Widow,House / apartment,61.18356164383562,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
5604,0,Working,Secondary / secondary special,Single / not married,House / apartment,35.63013698630137,1.8712328767123287,1,0,0,0,1.0,0,0,1,0
5605,0,Working,Secondary / secondary special,Married,House / apartment,33.484931506849314,0.5342465753424658,1,0,0,0,2.0,0,1,0,1
5606,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.92054794520548,-1000.6657534246576,1,0,0,0,1.0,0,0,1,0
5607,0,Pensioner,Higher education,Married,House / apartment,60.632876712328766,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5608,0,State servant,Secondary / secondary special,Single / not married,House / apartment,27.578082191780823,8.29041095890411,1,1,1,0,1.0,0,0,1,0
5609,0,Working,Higher education,Married,House / apartment,49.63013698630137,1.9534246575342469,1,0,0,0,2.0,0,1,0,1
5610,0,Working,Secondary / secondary special,Married,House / apartment,27.578082191780823,2.2849315068493152,1,0,0,0,2.0,0,1,0,1
5611,1,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,25.53972602739726,3.536986301369863,1,0,0,1,2.0,0,0,1,0
5612,0,Working,Secondary / secondary special,Married,House / apartment,41.71506849315068,8.205479452054794,1,0,0,0,2.0,0,1,1,0
5613,1,Working,Secondary / secondary special,Civil marriage,House / apartment,31.22739726027397,4.6219178082191785,1,0,0,0,3.0,0,0,0,0
5614,2,Working,Secondary / secondary special,Married,House / apartment,31.90958904109589,7.958904109589041,1,1,1,0,4.0,0,1,1,1
5615,0,Working,Higher education,Separated,House / apartment,60.33424657534247,35.47671232876712,1,0,0,0,1.0,0,0,1,0
5616,1,Commercial associate,Higher education,Married,House / apartment,50.31506849315068,12.208219178082192,1,1,1,1,3.0,0,1,1,1
5617,0,Commercial associate,Higher education,Single / not married,House / apartment,45.45205479452055,1.2,1,0,1,1,1.0,0,0,1,0
5618,1,Working,Secondary / secondary special,Married,House / apartment,30.4027397260274,4.36986301369863,1,1,0,0,3.0,0,1,0,1
5619,1,Working,Secondary / secondary special,Married,House / apartment,50.394520547945206,14.123287671232877,1,0,0,0,3.0,0,1,1,0
5620,1,Commercial associate,Higher education,Married,House / apartment,47.772602739726025,4.789041095890411,1,0,0,0,3.0,0,1,1,1
5621,0,Pensioner,Higher education,Married,House / apartment,56.59452054794521,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5622,1,Working,Higher education,Married,House / apartment,35.01917808219178,2.9534246575342467,1,0,0,0,3.0,0,1,0,1
5623,1,Commercial associate,Secondary / secondary special,Married,House / apartment,40.96438356164384,0.284931506849315,1,0,1,0,3.0,0,1,1,0
5624,2,Working,Secondary / secondary special,Married,Municipal apartment,37.98630136986301,15.545205479452054,1,1,1,0,4.0,0,1,0,0
5625,0,Pensioner,Lower secondary,Married,House / apartment,64.04657534246576,-1000.6657534246576,1,0,0,0,2.0,0,0,0,1
5626,1,Working,Secondary / secondary special,Married,Municipal apartment,39.74520547945205,11.542465753424658,1,1,1,0,3.0,0,1,0,0
5627,0,Working,Higher education,Married,With parents,36.942465753424656,6.6219178082191785,1,1,1,0,2.0,0,1,0,0
5628,0,Working,Higher education,Married,House / apartment,45.72876712328768,4.287671232876712,1,1,0,0,2.0,0,1,0,1
5629,0,Commercial associate,Higher education,Married,House / apartment,25.8027397260274,4.36986301369863,1,0,1,0,2.0,0,0,1,0
5630,0,Working,Secondary / secondary special,Single / not married,House / apartment,42.93698630136986,1.704109589041096,1,1,0,0,1.0,0,0,0,0
5631,0,Working,Secondary / secondary special,Married,House / apartment,26.87945205479452,7.70958904109589,1,1,0,0,2.0,0,1,0,1
5632,0,State servant,Secondary / secondary special,Married,House / apartment,28.28767123287671,8.29041095890411,1,1,0,0,2.0,0,1,0,1
5633,0,Pensioner,Secondary / secondary special,Married,House / apartment,61.83835616438356,-1000.6657534246576,1,0,1,0,2.0,0,0,1,0
5634,0,Working,Incomplete higher,Separated,House / apartment,31.24383561643836,5.117808219178082,1,0,1,0,1.0,0,0,0,0
5635,0,Commercial associate,Higher education,Married,House / apartment,27.805479452054797,7.624657534246575,1,0,0,0,2.0,0,0,1,1
5636,0,Working,Secondary / secondary special,Separated,House / apartment,42.75890410958904,8.876712328767123,1,1,1,1,1.0,0,0,0,0
5637,0,Commercial associate,Higher education,Married,House / apartment,54.23561643835617,3.287671232876712,1,0,0,1,2.0,0,1,1,1
5638,0,State servant,Secondary / secondary special,Married,House / apartment,49.76986301369863,10.043835616438356,1,1,0,0,2.0,0,0,0,0
5639,0,Working,Secondary / secondary special,Married,House / apartment,51.31780821917808,12.046575342465754,1,0,0,0,2.0,0,1,1,1
5640,1,Working,Secondary / secondary special,Married,House / apartment,27.175342465753424,3.287671232876712,1,1,1,0,3.0,0,0,0,0
5641,0,Working,Secondary / secondary special,Married,House / apartment,50.69315068493151,1.0383561643835617,1,1,1,0,2.0,0,0,0,0
5642,1,State servant,Secondary / secondary special,Married,House / apartment,42.293150684931504,21.46575342465753,1,0,1,0,3.0,0,1,0,0
5643,0,Working,Secondary / secondary special,Married,Rented apartment,33.11780821917808,9.791780821917808,1,1,1,0,2.0,0,1,0,0
5644,0,Pensioner,Secondary / secondary special,Married,House / apartment,62.06849315068493,-1000.6657534246576,1,0,0,0,2.0,0,0,0,1
5645,0,Commercial associate,Higher education,Married,House / apartment,44.57260273972603,2.2,1,1,0,0,2.0,0,1,0,1
5646,0,State servant,Secondary / secondary special,Married,House / apartment,50.772602739726025,10.043835616438356,1,1,1,0,2.0,0,0,0,0
5647,1,Commercial associate,Secondary / secondary special,Married,House / apartment,38.515068493150686,10.12054794520548,1,0,0,0,3.0,0,0,1,0
5648,1,Working,Secondary / secondary special,Married,House / apartment,27.3972602739726,4.873972602739726,1,0,0,0,3.0,0,1,1,1
5649,1,Working,Higher education,Married,House / apartment,29.56438356164384,6.789041095890411,1,0,1,1,3.0,0,0,1,1
5650,0,Working,Lower secondary,Married,House / apartment,44.96712328767124,1.704109589041096,1,0,1,0,2.0,0,0,1,1
5651,0,Working,Lower secondary,Married,House / apartment,44.96712328767124,1.704109589041096,1,0,1,0,2.0,1,0,1,1
5652,0,Commercial associate,Secondary / secondary special,Married,With parents,60.57808219178082,6.36986301369863,1,1,1,0,2.0,0,1,0,1
5653,0,Commercial associate,Secondary / secondary special,Married,House / apartment,62.74520547945205,40.47945205479452,1,0,0,0,2.0,0,0,1,0
5654,1,Working,Higher education,Married,House / apartment,35.775342465753425,9.12054794520548,1,0,1,0,3.0,0,0,1,1
5655,0,State servant,Higher education,Married,House / apartment,30.83835616438356,7.372602739726028,1,0,0,0,2.0,0,0,1,1
5656,0,Working,Secondary / secondary special,Single / not married,With parents,28.63013698630137,4.873972602739726,1,0,1,0,1.0,0,1,0,0
5657,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.41095890410959,-1000.6657534246576,1,0,0,0,2.0,0,0,1,0
5658,0,Working,Secondary / secondary special,Married,House / apartment,54.96986301369863,9.205479452054794,1,1,1,0,2.0,0,0,1,0
5659,1,Commercial associate,Incomplete higher,Single / not married,House / apartment,37.74520547945205,0.9534246575342464,1,1,1,0,2.0,0,0,1,1
5660,1,Working,Secondary / secondary special,Married,Municipal apartment,34.58904109589041,3.4547945205479453,1,0,0,1,3.0,0,1,1,1
5661,1,Commercial associate,Secondary / secondary special,Married,House / apartment,35.6986301369863,4.454794520547945,1,0,1,0,3.0,0,1,1,1
5662,0,Working,Secondary / secondary special,Married,House / apartment,64.0,1.284931506849315,1,0,0,0,2.0,0,0,1,0
5663,0,Commercial associate,Secondary / secondary special,Married,House / apartment,46.67945205479453,2.5342465753424657,1,1,1,0,2.0,0,0,1,0
5664,0,Working,Secondary / secondary special,Separated,House / apartment,50.24657534246575,5.6219178082191785,1,0,0,1,1.0,0,0,1,0
5665,0,Working,Secondary / secondary special,Single / not married,House / apartment,39.16438356164384,5.706849315068493,1,1,1,0,1.0,0,1,1,1
5666,0,Commercial associate,Higher education,Married,House / apartment,54.2,15.126027397260271,1,1,1,0,2.0,0,0,0,1
5667,2,Commercial associate,Higher education,Married,House / apartment,30.742465753424657,11.627397260273971,1,1,1,0,4.0,0,0,1,0
5668,0,Commercial associate,Secondary / secondary special,Married,House / apartment,31.816438356164383,11.043835616438356,1,0,1,0,2.0,0,1,1,1
5669,0,Working,Secondary / secondary special,Married,House / apartment,50.38356164383562,6.706849315068493,1,0,0,0,2.0,0,1,1,1
5670,0,Working,Higher education,Married,House / apartment,32.50410958904109,4.789041095890411,1,0,1,0,2.0,0,1,1,1
5671,0,Working,Secondary / secondary special,Single / not married,House / apartment,49.2054794520548,4.454794520547945,1,1,0,0,1.0,0,0,0,0
5672,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,41.68493150684932,4.2027397260273975,1,0,1,0,2.0,0,1,0,1
5673,1,Working,Secondary / secondary special,Married,House / apartment,39.49589041095891,0.284931506849315,1,1,0,0,3.0,0,1,1,0
5674,0,Working,Secondary / secondary special,Single / not married,House / apartment,24.8027397260274,0.4520547945205479,1,0,0,1,1.0,0,1,0,1
5675,0,Working,Higher education,Married,House / apartment,56.29041095890411,30.638356164383563,1,0,1,1,2.0,0,1,0,1
5676,0,Working,Secondary / secondary special,Single / not married,Municipal apartment,23.775342465753425,0.8712328767123287,1,0,0,0,1.0,0,0,0,0
5677,2,Commercial associate,Higher education,Civil marriage,House / apartment,31.621917808219177,3.202739726027397,1,0,0,1,4.0,0,0,1,1
5678,0,Working,Higher education,Married,House / apartment,50.76986301369863,2.5342465753424657,1,0,1,0,2.0,0,0,1,1
5679,0,Pensioner,Higher education,Married,House / apartment,59.50958904109589,-1000.6657534246576,1,0,0,0,2.0,0,0,1,1
5680,0,Working,Secondary / secondary special,Married,House / apartment,52.16164383561644,8.876712328767123,1,0,0,0,2.0,0,0,1,0
5681,0,Commercial associate,Secondary / secondary special,Married,House / apartment,36.945205479452056,10.29041095890411,1,0,0,0,2.0,0,0,0,0
5682,0,Working,Higher education,Married,House / apartment,31.82191780821918,8.043835616438356,1,0,0,0,2.0,0,0,0,0
5683,2,Commercial associate,Lower secondary,Civil marriage,With parents,27.019178082191782,5.117808219178082,1,1,0,0,4.0,1,0,1,0
5684,0,Working,Higher education,Civil marriage,House / apartment,28.610958904109587,1.5342465753424657,1,0,0,0,2.0,0,0,1,0
5685,0,Working,Secondary / secondary special,Married,Rented apartment,39.88767123287671,7.120547945205479,1,0,0,0,2.0,0,0,1,0
5686,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,44.02191780821918,7.457534246575342,1,0,1,0,1.0,0,0,1,0
5687,0,Working,Secondary / secondary special,Married,House / apartment,40.706849315068496,3.0383561643835617,1,0,0,0,2.0,0,1,1,1
5688,0,Working,Secondary / secondary special,Married,House / apartment,55.23835616438356,5.2027397260273975,1,1,0,0,2.0,0,1,1,0
